,0,genres,image_url,isbn,page_num,pub_year,rating,title,writer
5178,,HISTORY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1458854462M/29437949.JPG,7378,162,2016,5,BEHIND CLOSED DOORS,B.A. PARIS
5179,,HORROR,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1359254479M/6574102.JPG,4503,142,2010,5,"HEIST SOCIETY (HEIST SOCIETY, #1)",ALLY CARTER
5180,,YOUNGADULT,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1388259308M/6976.JPG,143036696,148,2004,5,THE MERMAID CHAIR,SUE MONK KIDD
5181,,ADVENTURE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327921884M/7165300.JPG,316075558,142,2010,5,"THE BLACK PRISM (LIGHTBRINGER, #1)",BRENT WEEKS
5182,,YOUNGADULT,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1348195621M/776407.JPG,525444440,246,1928,5,"THE HOUSE AT POOH CORNER (WINNIE-THE-POOH, #2)","A.A. MILNE, ERNEST H. SHEPARD"
5183,,PHILOSOPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1344371438M/13573236.JPG,385535144,187,2012,5,THE RACKETEER,JOHN GRISHAM
5184,,SCIENCEFICTION,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1348459319M/16034964.JPG,988393506,141,2012,5,"LOSING IT (LOSING IT, #1)",CORA CARMACK
5185,,ADVENTURE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1321070331M/8685612.JPG,373210183,135,2011,5,"THE IRON QUEEN (THE IRON FEY, #3)",JULIE KAGAWA
5186,,TRAVEL,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1322287499M/106085.JPG,786838930,139,2007,5,"MASQUERADE (BLUE BLOODS, #2)",MELISSA DE LA CRUZ
5187,,CLASSIC,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1493178362M/30555488.JPG,385542364,148,2016,5,THE UNDERGROUND RAILROAD,COLSON WHITEHEAD
5188,,BIOGRAPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1451435883M/22501028.JPG,385683421,147,2015,5,A SPOOL OF BLUE THREAD,ANNE TYLER
5189,,YOUNGADULT,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1443563626M/43892.JPG,812551478,157,1996,5,"BLOOD OF THE FOLD (SWORD OF TRUTH, #3)",TERRY GOODKIND
5190,,BIOGRAPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1361577271M/31336.JPG,345419634,165,1992,5,"THE TALE OF THE BODY THIEF (THE VAMPIRE CHRONICLES, #4)",ANNE RICE
5191,,HORROR,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327465278M/77276.JPG,440401585,120,1978,5,"A SWIFTLY TILTING PLANET (A WRINKLE IN TIME QUINTET, #3)",MADELEINE L'ENGLE
5192,,TRAVEL,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1355144064M/55399.JPG,765348780,164,1999,5,"GARDENS OF THE MOON (THE MALAZAN BOOK OF THE FALLEN, #1)",STEVEN ERIKSON
5193,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1451351509M/21413662.JPG,544272994,159,2014,5,WHAT IF?: SERIOUS SCIENTIFIC ANSWERS TO ABSURD HYPOTHETICAL QUESTIONS,RANDALL MUNROE
5194,,ADVENTURE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327936136M/35220.JPG,20210,900,1871,5,THE RED BADGE OF COURAGE,STEPHEN CRANE
5195,,BIOGRAPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1408325146M/113435.JPG,312864590,155,2003,5,"CROSSROADS OF TWILIGHT (WHEEL OF TIME, #10)",ROBERT JORDAN
5196,,CRIME,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1463569814M/27161156.JPG,62300547,130,2016,5,HILLBILLY ELEGY: A MEMOIR OF A FAMILY AND CULTURE IN CRISIS,J.D. VANCE
5197,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1341532430M/8525590.JPG,2808,144,2011,5,"WITHER (THE CHEMICAL GARDEN, #1)",LAUREN DESTEFANO
5198,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1486701308M/7728.JPG,19805,523,-441,5,"ANTIGONE (THE THEBAN PLAYS, #3)","SOPHOCLES, J.E. THOMAS"
5199,,HISTORY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1450516880M/164154.JPG,60892994,218,1959,5,A CANTICLE FOR LEIBOWITZ,WALTER M. MILLER JR.
5200,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1427731744M/17125.JPG,374529523,364,1962,5,ONE DAY IN THE LIFE OF IVAN DENISOVICH,"ALEKSANDR SOLZHENITSYN, H.T. WILLETTS"
5201,,CLASSIC,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1331230956M/13281368.JPG,345504984,175,2012,5,"THE TWELVE (THE PASSAGE, #2)",JUSTIN CRONIN
5202,,HISTORY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1335902168M/17780.JPG,141001828,186,1999,5,IN THE HEART OF THE SEA: THE TRAGEDY OF THE WHALESHIP ESSEX,NATHANIEL PHILBRICK
5203,,SCIENCEFICTION,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1378793462M/18478222.JPG,39372,849,1853,5,TWELVE YEARS A SLAVE,SOLOMON NORTHUP
5204,,SCIENCEFICTION,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1398466695M/21535271.JPG,756410436,156,2014,5,THE SLOW REGARD OF SILENT THINGS (THE KINGKILLER CHRONICLE #2.5),"PATRICK ROTHFUSS, NATE  TAYLOR"
5205,,CLASSIC,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1328729186M/17728.JPG,18711,702,1905,5,THE HOUSE OF MIRTH,"EDITH WHARTON, NINA BAWDEN"
5206,,HISTORY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1429521615M/23346377.JPG,11270,158,2015,5,"IN A DARK, DARK WOOD",RUTH WARE
5207,,PHILOSOPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1493044059M/1427.JPG,60832819,254,2005,5,THE ZAHIR,"PAULO COELHO, MARGARET JULL COSTA"
5208,,HORROR,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1343178841M/10576365.JPG,11856,141,2012,5,"THE DARKEST MINDS (THE DARKEST MINDS, #1)",ALEXANDRA BRACKEN
5209,,PHILOSOPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1294443954M/144350.JPG,399244573,161,2006,5,"THE BATTLE FOR SKANDIA (RANGER'S APPRENTICE, #4)",JOHN FLANAGAN
5210,,ADVENTURE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1461353798M/12812550.JPG,316133973,166,2012,5,"DAYS OF BLOOD & STARLIGHT (DAUGHTER OF SMOKE & BONE, #2)",LAINI TAYLOR
5211,,SCIENCEFICTION,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1399204116M/252499.JPG,743246071,161,2003,5,"THE QUEEN'S FOOL (THE PLANTAGENET AND TUDOR NOVELS, #12)",PHILIPPA GREGORY
5212,,BIOGRAPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327908774M/11298.JPG,679800034,246,1982,5,"A WILD SHEEP CHASE (THE RAT, #3)","HARUKI MURAKAMI, ALFRED BIRNBAUM"
5213,,CRIME,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1468057481M/28587957.JPG,345544951,146,2016,5,SMALL GREAT THINGS,JODI PICOULT
5214,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1374048926M/11602.JPG,340818670,212,1999,5,HEARTS IN ATLANTIS,STEPHEN KING
5215,,ADVENTURE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1308945559M/348573.JPG,152047379,190,1952,5,"THE BORROWERS (THE BORROWERS, #1)","MARY NORTON, BETH KRUSH, JOE KRUSH"
5216,,YOUNGADULT,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1354567206M/147915.JPG,7119550,149,2000,5,"A STORM OF SWORDS: BLOOD AND GOLD (A SONG OF ICE AND FIRE, #3: PART 2 OF 2)",GEORGE R.R. MARTIN
5217,,PHILOSOPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327940112M/130580.JPG,60935472,158,1956,5,"OLD YELLER (OLD YELLER, #1)",FRED GIPSON
5218,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1498347611M/112204.JPG,316184136,162,1890,5,THE COMPLETE POEMS OF EMILY DICKINSON,"EMILY DICKINSON, THOMAS H. JOHNSON"
5219,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1326225354M/6065215.JPG,61558230,204,2009,5,"THE STRAIN (THE STRAIN TRILOGY, #1)","GUILLERMO DEL TORO, CHUCK HOGAN"
5220,,SCIENCEFICTION,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1468705421M/22453035.JPG,19350,173,2015,5,"FINDERS KEEPERS (BILL HODGES TRILOGY, #2)",STEPHEN KING
5221,,HORROR,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1333578440M/460548.JPG,394800206,136,1961,5,"GO, DOG. GO!",P.D. EASTMAN
5222,,PHILOSOPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1359299332M/83346.JPG,688120490,1018,1871,5,"THROUGH THE LOOKING-GLASS, AND WHAT ALICE FOUND THERE","LEWIS CARROLL, JOHN TENNIEL, PETER GLASSMAN"
5223,,PHILOSOPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1387048173M/21704.JPG,446698873,193,1987,5,"THE BLACK DAHLIA (L.A. QUARTET, #1)",JAMES ELLROY
5224,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1429215870M/77565.JPG,553288202,174,1990,5,"THE FALL OF HYPERION (HYPERION CANTOS, #2)",DAN SIMMONS
5225,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1321039998M/5098079.JPG,451225856,151,2009,5,"LOVER AVENGED (BLACK DAGGER BROTHERHOOD, #7)",J.R. WARD
5226,,HORROR,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1418103945M/22450859.JPG,19264,124,2014,5,THE BOSTON GIRL,ANITA DIAMANT
5227,,CLASSIC,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327939087M/6202342.JPG,224085611,172,2009,5,HER FEARFUL SYMMETRY,AUDREY NIFFENEGGER
5228,,YOUNGADULT,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1329104514M/29396.JPG,679800034,135,2004,5,"FURIES OF CALDERON (CODEX ALERA, #1)",JIM BUTCHER
5229,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1348541342M/775597.JPG,64431436,156,1938,5,"CAPS FOR SALE: A TALE OF A PEDDLER, SOME MONKEYS AND THEIR MONKEY BUSINESS",ESPHYR SLOBODKINA
5230,,ADVENTURE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1280113147M/31242.JPG,143037617,735,1853,5,BLEAK HOUSE,"CHARLES DICKENS, NICOLA BRADBURY, HABLOT KNIGHT BROWNE"
5231,,YOUNGADULT,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1343701012M/297792.JPG,64410137,150,2003,5,"THE SLIPPERY SLOPE (A SERIES OF UNFORTUNATE EVENTS, #10)","LEMONY SNICKET, BRETT HELQUIST"
5232,,HISTORY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1349205573M/15819028.JPG,62110837,151,2013,5,"THE GOLEM AND THE JINNI (THE GOLEM AND THE JINNI, #1)",HELENE WECKER
5233,,HISTORY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327896547M/1240662.JPG,451222725,151,2008,5,"LOVER ENSHRINED (BLACK DAGGER BROTHERHOOD, #6)",J.R. WARD
5234,,BIOGRAPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1417957944M/20560137.JPG,10258,171,2015,5,"AN EMBER IN THE ASHES (AN EMBER IN THE ASHES, #1)",SABAA TAHIR
5235,,BIOGRAPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1352790466M/16140036.JPG,38284,142,2012,5,"THIS MAN (THIS MAN, #1)",JODI ELLEN MALPAS
5236,,CLASSIC,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1353400157M/774001.JPG,64441555,136,1963,5,AMELIA BEDELIA  (AMELIA BEDELIA #1),"PEGGY PARISH, FRITZ SIEBEL"
5237,,BIOGRAPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1420732457M/147865.JPG,786891084,266,2004,5,"LOVE, ROSIE",CECELIA AHERN
5238,,ADVENTURE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1403191327M/187181.JPG,449213447,179,1967,5,THE CHOSEN,CHAIM POTOK
5239,,HORROR,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327876995M/991197.JPG,375714839,160,2003,5,THE COMPLETE PERSEPOLIS,"MARJANE SATRAPI, MATTIAS RIPA, BLAKE FERRIS, ANJALI SINGH"
5240,,PHILOSOPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1217735909M/44687.JPG,345300785,155,1984,5,"ENCHANTERS' END GAME (THE BELGARIAD, #5)",DAVID EDDINGS
5241,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327878601M/11529868.JPG,812992792,155,2012,5,THE ORPHAN MASTER'S SON,ADAM JOHNSON
5242,,HISTORY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1410716044M/194373.JPG,192123092,739,1894,5,THE MEMOIRS OF SHERLOCK HOLMES,ARTHUR CONAN DOYLE
5243,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1395233618M/363752.JPG,140298479,241,1999,5,"BRIDGET JONES: THE EDGE OF REASON (BRIDGET JONES, #2)",HELEN FIELDING
5244,,HISTORY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1352212134M/13438524.JPG,62124269,138,2012,5,FLIGHT BEHAVIOR,BARBARA KINGSOLVER
5245,,PHILOSOPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1453757285M/7714.JPG,486282228,516,1912,5,PYGMALION,GEORGE BERNARD SHAW
5246,,BIOGRAPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1450515891M/18692431.JPG,553496646,186,2015,5,"EVERYTHING, EVERYTHING","NICOLA YOON, DAVID YOON"
5247,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1349410861M/85990.JPG,21879,150,2005,5,"PRINCESS ACADEMY (PRINCESS ACADEMY, #1)",SHANNON HALE
5248,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1449865699M/6465707.JPG,20460,107,2009,5,"THE WALKING DEAD, COMPENDIUM 1",ROBERT KIRKMAN
5249,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1298085176M/927979.JPG,451461894,131,2008,5,"SMALL FAVOR (THE DRESDEN FILES, #10)",JIM BUTCHER
5250,,BIOGRAPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1479653223M/28.JPG,380727501,163,1995,5,NOTES FROM A SMALL ISLAND,BILL BRYSON
5251,,TRAVEL,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1362580777M/29291.JPG,670035386,162,1941,5,MAKE WAY FOR DUCKLINGS,ROBERT MCCLOSKEY
5252,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1328765863M/6486483.JPG,974320625,128,2003,5,EMOTIONAL INTELLIGENCE 2.0,"TRAVIS BRADBERRY, JEAN GREAVES, PATRICK LENCIONI"
5253,,ADVENTURE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1388554293M/331920.JPG,375825444,145,2001,5,FLIPPED,WENDELIN VAN DRAANEN
5254,,TRAVEL,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1388195001M/38501.JPG,679800034,185,1982,5,HAM ON RYE,CHARLES BUKOWSKI
5255,,SCIENCEFICTION,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1308930273M/11827808.JPG,3504,137,2011,5,THE SECRET OF THE NAGAS (SHIVA TRILOGY #2),AMISH TRIPATHI
5256,,SCIENCEFICTION,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1426407990M/21844019.JPG,7630,160,2014,5,"THE ROSIE EFFECT (DON TILLMAN, #2)",GRAEME SIMSION
5257,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1395564378M/5084.JPG,16275,138,2006,5,MY LIFE IN FRANCE,"JULIA CHILD, ALEX PRUD'HOMME"
5258,,BIOGRAPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1342487370M/12401556.JPG,812983602,187,2012,5,THE AGE OF MIRACLES,KAREN THOMPSON WALKER
5259,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1271790654M/7747064.JPG,373210132,144,2010,5,THE IRON DAUGHTER,JULIE KAGAWA
5260,,HORROR,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1356714742M/228560.JPG,679736379,218,1979,5,SOPHIE'S CHOICE,WILLIAM STYRON
5261,,HORROR,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1465878007M/28187230.JPG,3440,137,2016,5,THE WOMAN IN CABIN 10,RUTH WARE
5262,,YOUNGADULT,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1420003664M/30474.JPG,140447571,1083,1848,5,THE COMMUNIST MANIFESTO,"KARL MARX, FRIEDRICH ENGELS, GARETH STEDMAN JONES"
5263,,TRAVEL,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327877368M/7996.JPG,12198,186,1986,5,"REDWALL (REDWALL, #1)",BRIAN JACQUES
5264,,PHILOSOPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327881432M/3754026.JPG,316033669,139,2008,5,"BEYOND THE SHADOWS (NIGHT ANGEL, #3)",BRENT WEEKS
5265,,BIOGRAPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1350396037M/11254250.JPG,13568,177,2010,5,"CABIN FEVER (DIARY OF A WIMPY KID, #6)",JEFF KINNEY
5266,,TRAVEL,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1328043955M/153025.JPG,61147931,183,2007,5,HEART-SHAPED BOX,JOE HILL
5267,,HORROR,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1407111555M/10913.JPG,60878061,150,1999,5,KEEPING FAITH,JODI PICOULT
5268,,PHILOSOPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327878503M/10757833.JPG,316123528,160,2011,5,"BEAUTIFUL CHAOS (CASTER CHRONICLES, #3)","KAMI GARCIA, MARGARET STOHL, PAZ PRUNEDA"
5269,,SCIENCEFICTION,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1377633008M/220969.JPG,515142247,198,1998,5,"DIE TRYING (JACK REACHER, #2)",LEE CHILD
5270,,CLASSIC,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1375870513M/10619.JPG,340640146,223,1995,5,ROSE MADDER,STEPHEN KING
5271,,HISTORY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327921261M/106134.JPG,439706408,135,1993,5,"OUT FROM BONEVILLE (BONE, #1)","JEFF SMITH, STEVE HAMAKER"
5272,,YOUNGADULT,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1467861525M/10073.JPG,3165,189,2005,5,A LONG WAY DOWN,NICK HORNBY
5273,,HORROR,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1331223772M/767171.JPG,671728687,101,1960,5,THE RISE AND FALL OF THE THIRD REICH: A HISTORY OF NAZI GERMANY,WILLIAM L. SHIRER
5274,,HORROR,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1315276590M/44688.JPG,345335457,155,1983,5,"MAGICIAN'S GAMBIT (THE BELGARIAD, #3)",DAVID EDDINGS
5275,,TRAVEL,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1360599818M/8709523.JPG,4410,135,2012,5,"THE GOLDEN LILY (BLOODLINES, #2)",RICHELLE MEAD
5276,,HORROR,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1333576876M/10127019.JPG,307887898,147,2011,5,THE LEAN STARTUP: HOW TODAY'S ENTREPRENEURS USE CONTINUOUS INNOVATION TO CREATE RADICALLY SUCCESSFUL BUSINESSES,ERIC RIES
5277,,HORROR,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1385739017M/3464.JPG,679800034,194,2003,5,"TRUE BELIEVER (JEREMY MARSH & LEXIE DARNELL, #1)",NICHOLAS SPARKS
5278,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1356591725M/11594257.JPG,11077,157,2011,5,"UNDER THE NEVER SKY (UNDER THE NEVER SKY, #1)",VERONICA ROSSI
5279,,YOUNGADULT,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327881435M/3754016.JPG,316033650,138,2008,5,"SHADOW'S EDGE (NIGHT ANGEL, #2)",BRENT WEEKS
5280,,CRIME,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1344265535M/711901.JPG,316067598,157,2006,5,LONE SURVIVOR: THE EYEWITNESS ACCOUNT OF OPERATION REDWING AND THE LOST HEROES OF SEAL TEAM 10,"MARCUS LUTTRELL, PATRICK ROBINSON"
5281,,ADVENTURE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1265932201M/6668467.JPG,312364121,156,2009,5,WINTER GARDEN,KRISTIN HANNAH
5282,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327906873M/6080337.JPG,385528779,182,2009,5,"THE YEAR OF THE FLOOD  (MADDADDAM, #2)",MARGARET ATWOOD
5283,,HORROR,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1403395276M/10414941.JPG,679456724,133,2011,5,CATHERINE THE GREAT: PORTRAIT OF A WOMAN,ROBERT K. MASSIE
5284,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1402958805M/6587879.JPG,61147958,108,2009,5,HORNS,JOE HILL
5285,,ADVENTURE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1488588399M/407429.JPG,679800034,113,1992,5,THE STINKY CHEESE MAN AND OTHER FAIRLY STUPID TALES,"JON SCIESZKA, LANE SMITH"
5286,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1440952332M/615570.JPG,11799,172,1992,5,THE ARTIST'S WAY: A SPIRITUAL PATH TO HIGHER CREATIVITY,JULIA CAMERON
5287,,HISTORY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1389281784M/16054217.JPG,670025593,154,2014,5,"THE BOOK OF LIFE (ALL SOULS TRILOGY, #3)",DEBORAH HARKNESS
5288,,HORROR,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1360177158M/37586.JPG,786849568,179,2006,5,"THE LOST COLONY (ARTEMIS FOWL, #5)",EOIN COLFER
5289,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1390668127M/259836.JPG,786915749,169,1984,5,"DRAGONS OF AUTUMN TWILIGHT  (DRAGONLANCE: CHRONICLES, #1)","MARGARET WEIS, TRACY HICKMAN"
5290,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1392415313M/18498569.JPG,62306812,198,2014,5,THE MINIATURIST,JESSIE BURTON
5291,,PHILOSOPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1309552288M/91475.JPG,451461401,133,2007,5,"WHITE NIGHT (THE DRESDEN FILES, #9)",JIM BUTCHER
5292,,HORROR,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1380742001M/599.JPG,743236017,116,2003,5,"SEX, DRUGS, AND COCOA PUFFS: A LOW CULTURE MANIFESTO",CHUCK KLOSTERMAN
5293,,BIOGRAPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1395358683M/28195.JPG,439554004,182,2005,5,"INKSPELL (INKWORLD, #2)","CORNELIA FUNKE, ANTHEA BELL"
5294,,CRIME,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1166394806M/11003.JPG,312985347,148,2005,5,"ELEVEN ON TOP (STEPHANIE PLUM, #11)",JANET EVANOVICH
5295,,TRAVEL,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1282055412M/7726143.JPG,62003933,137,2010,5,"ORIGINS (THE VAMPIRE DIARIES: STEFAN'S DIARIES, #1)","L.J. SMITH, KEVIN WILLIAMSON, JULIE PLEC"
5296,,CRIME,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1398205538M/20819685.JPG,9792,160,2014,5,THE BONE CLOCKS,DAVID MITCHELL
5297,,CRIME,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1309287434M/38210.JPG,16037,194,1998,5,THE ART OF HAPPINESS,"DALAI LAMA XIV, HOWARD C. CUTLER"
5298,,HORROR,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1445540555M/27003.JPG,142001805,104,2001,5,"THE EYRE AFFAIR (THURSDAY NEXT, #1)",JASPER FFORDE
5299,,PHILOSOPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327354180M/15195.JPG,141014083,180,1986,5,"THE COMPLETE MAUS (MAUS, #1-2)",ART SPIEGELMAN
5300,,ADVENTURE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1407110918M/25019.JPG,60839783,172,1998,5,"THE PROFESSOR AND THE MADMAN: A TALE OF MURDER, INSANITY AND THE MAKING OF THE OXFORD ENGLISH DICTIONARY",SIMON WINCHESTER
5301,,BIOGRAPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1317792858M/147074.JPG,312990227,102,2002,5,"JANET EVANOVICH THREE AND FOUR TWO-BOOK SET (STEPHANIE PLUM, #3-4)",JANET EVANOVICH
5302,,ADVENTURE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1332046095M/7823678.JPG,810984911,171,2010,5,"THE UGLY TRUTH (DIARY OF A WIMPY KID, #5)",JEFF KINNEY
5303,,YOUNGADULT,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1337216932M/12700353.JPG,18786,175,2012,5,ME AND EARL AND THE DYING GIRL,JESSE ANDREWS
5304,,SCIENCE,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1336055749M/7743175.JPG,765325950,133,2012,5,"A MEMORY OF LIGHT (WHEEL OF TIME, #14)","ROBERT JORDAN, BRANDON SANDERSON"
5305,,HISTORY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327652831M/38990.JPG,618477942,142,2006,5,FUN HOME: A FAMILY TRAGICOMIC,ALISON BECHDEL
5306,,BIOGRAPHY,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1338741283M/43545.JPG,441627404,209,1958,5,THE ONCE AND FUTURE KING (THE ONCE AND FUTURE KING #1-4),T.H. WHITE
5307,,CLASSIC,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1395351812M/16131484.JPG,35836,168,2014,5,"THE INFINITE SEA (THE 5TH WAVE, #2)",RICK YANCEY
