book_id,title,writer,genres,page_num,pub_year,rating,isbn,image_url
6096,THE GRAVEYARD BOOK,"NEIL GAIMAN, DAVE MCKEAN",HORROR,229,2008,4,60530928,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1303859949M/2213661.JPG
6097,THE THORN BIRDS,COLLEEN MCCULLOUGH,ADVENTURE,301,1977,4,380018179,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1391416796M/3412.JPG
6098,"GOOD IN BED (CANNIE SHAPIRO, #1)",JENNIFER WEINER,CLASSIC,171,2001,4,743418174,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327936464M/14748.JPG
6099,"CITY OF FALLEN ANGELS (THE MORTAL INSTRUMENTS, #4)",CASSANDRA CLARE,PHILOSOPHY,196,2011,4,2754,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1369452302M/6752378.JPG
6100,CAN YOU KEEP A SECRET?,SOPHIE KINSELLA,ADVENTURE,194,2003,4,440241901,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1330464293M/33724.JPG
6101,"THE WISE MAN'S FEAR (THE KINGKILLER CHRONICLE, #2)",PATRICK ROTHFUSS,SCIENCE,202,2011,4,756404738,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1452624392M/1215032.JPG
6102,SHE'S COME UNDONE,WALLY LAMB,CRIME,161,1992,4,671021001,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1408313457M/5203.JPG
6103,PET SEMATARY,STEPHEN KING,ADVENTURE,298,1983,4,2640,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1308894674M/10583.JPG
6104,I KNOW THIS MUCH IS TRUE,WALLY LAMB,PHILOSOPHY,152,1998,4,60987561,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1373532198M/227711.JPG
6105,"THE SECRET (THE SECRET, #1)",RHONDA BYRNE,SCIENCEFICTION,213,2006,4,1504,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1482865039M/52529.JPG
6106,SAFE HAVEN,NICHOLAS SPARKS,ADVENTURE,217,2010,4,679800034,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1344268800M/7812659.JPG
6107,HEART OF DARKNESS,JOSEPH CONRAD,YOUNGADULT,1469,1899,4,620,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1392799983M/4900.JPG
6108,THE BOY IN THE STRIPED PAJAMAS,JOHN BOYNE,CRIME,278,2006,4,385751060,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1366228171M/39999.JPG
6109,THE TIME MACHINE,"H.G. WELLS, GREG BEAR, CARLO PAGETTI",HISTORY,1348,1895,4,451528557,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327942880M/2493.JPG
6110,CAT'S CRADLE,KURT VONNEGUT JR.,CRIME,255,1963,4,140285601,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327867150M/135479.JPG
6111,THE VERY HUNGRY CATERPILLAR BOARD BOOK,ERIC CARLE,CRIME,262,1969,4,241003008,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327878225M/4948.JPG
6112,11/22/63,STEPHEN KING,SCIENCEFICTION,245,2011,4,2670,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327876792M/10644930.JPG
6113,"THE SON OF NEPTUNE (THE HEROES OF OLYMPUS, #2)",RICK RIORDAN,HISTORY,169,2011,4,1624,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1464201114M/9520360.JPG
6114,TREASURE ISLAND,ROBERT LOUIS STEVENSON,BIOGRAPHY,2673,1882,4,753453800,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1485248909M/295.JPG
6115,"THE VOYAGE OF THE DAWN TREADER (CHRONICLES OF NARNIA, #3)","C.S. LEWIS, PAULINE BAYNES",HORROR,399,1951,4,679800034,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1343185059M/140225.JPG
6116,CUTTING FOR STONE,ABRAHAM VERGHESE,YOUNGADULT,174,2009,4,375414495,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327931601M/3591262.JPG
6117,IS EVERYONE HANGING OUT WITHOUT ME? (AND OTHER CONCERNS),MINDY KALING,CLASSIC,118,2011,4,307886263,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1443264638M/10335308.JPG
6118,"WATERSHIP DOWN (WATERSHIP DOWN, #1)",RICHARD ADAMS,HORROR,293,1972,4,679800034,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1405136931M/76620.JPG
6119,"THE HUNT FOR RED OCTOBER (JACK RYAN UNIVERSE, #4)",TOM CLANCY,SCIENCE,217,1984,4,425172902,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1281995542M/19691.JPG
6120,THE FOUNTAINHEAD,"AYN RAND, LEONARD PEIKOFF",YOUNGADULT,254,1943,4,451191153,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1491163636M/2122.JPG
6121,THE LUCKY ONE,NICHOLAS SPARKS,YOUNGADULT,199,2008,4,446579939,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1420816338M/3063499.JPG
6122,"THE ROSIE PROJECT (DON TILLMAN, #1)",GRAEME SIMSION,CRIME,222,2013,4,1764,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1371651741M/16181775.JPG
6123,ON THE ROAD,JACK KEROUAC,ADVENTURE,412,1955,4,140042598,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1413588576M/70401.JPG
6124,"GOOD OMENS: THE NICE AND ACCURATE PROPHECIES OF AGNES NUTTER, WITCH","TERRY PRATCHETT, NEIL GAIMAN",CLASSIC,214,1990,4,60853980,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1392528568M/12067.JPG
6125,CORALINE,NEIL GAIMAN,CLASSIC,253,2002,4,61139378,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1493497435M/17061.JPG
6126,"DELIRIUM (DELIRIUM, #1)",LAUREN OLIVER,CLASSIC,208,2011,4,61726834,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327890411M/11614718.JPG
6127,"HARRY POTTER AND THE CURSED CHILD - PARTS ONE AND TWO (HARRY POTTER, #8)","JOHN TIFFANY, JACK THORNE, J.K. ROWLING",HISTORY,195,2016,4,751565350,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1470082995M/29056083.JPG
6128,A LIGHT IN THE ATTIC,SHEL SILVERSTEIN,TRAVEL,132,1981,4,60513063,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1427169918M/30118.JPG
6129,THE OCEAN AT THE END OF THE LANE,NEIL GAIMAN,PHILOSOPHY,209,2013,4,62255657,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1497098563M/15783514.JPG
6130,FOUNDATION (FOUNDATION #1),ISAAC ASIMOV,CLASSIC,269,1951,4,553803719,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1417900846M/29579.JPG
6131,AN ABUNDANCE OF KATHERINES,JOHN GREEN,SCIENCEFICTION,216,2006,4,525476881,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1360206426M/49750.JPG
6132,THE GODFATHER,"MARIO PUZO, ROBERT THOMPSON, PETER BART",ADVENTURE,359,1969,4,451205766,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1394988109M/22034.JPG
6133,SNOW FLOWER AND THE SECRET FAN,LISA SEE,SCIENCE,205,2005,4,812968069,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327880508M/1103.JPG
6134,FLOWERS FOR ALGERNON,DANIEL KEYES,YOUNGADULT,263,1966,4,156030306,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1367141311M/18373.JPG
6135,REBECCA,"DAPHNE DU MAURIER, SALLY BEAUMAN",SCIENCE,406,1938,4,702,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327871977M/12873.JPG
6136,NEVER LET ME GO,KAZUO ISHIGURO,CRIME,259,2005,4,2600,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1353048590M/6334.JPG
6137,THE NIGHTINGALE,KRISTIN HANNAH,BIOGRAPHY,190,2015,4,312577222,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1451446316M/21853621.JPG
6138,A TREE GROWS IN BROOKLYN,BETTY  SMITH,HISTORY,227,1943,4,61120073,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327883484M/14891.JPG
6139,THE SUN ALSO RISES,ERNEST HEMINGWAY,HISTORY,443,1926,4,743297334,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1331828228M/3876.JPG
6140,ELLA ENCHANTED,GAIL CARSON LEVINE,CLASSIC,161,1997,4,590920685,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1410727190M/24337.JPG
6141,BIG LITTLE LIES,LIANE MORIARTY,PHILOSOPHY,207,2014,4,399167064,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1492239430M/19486412.JPG
6142,UNDER THE TUSCAN SUN,FRANCES MAYES,TRAVEL,159,1996,4,767900383,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320524083M/480479.JPG
6143,HOW TO WIN FRIENDS AND INFLUENCE PEOPLE,DALE CARNEGIE,HISTORY,453,1936,4,7378,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1442726934M/4865.JPG
6144,THREE CUPS OF TEA: ONE MAN'S MISSION TO PROMOTE PEACE ... ONE SCHOOL AT A TIME,"GREG MORTENSON, DAVID OLIVER RELIN",HORROR,167,2006,4,143038257,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1395407074M/49436.JPG
6145,ATLAS SHRUGGED,"AYN RAND, LEONARD PEIKOFF",CLASSIC,247,1957,4,452011876,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1405868167M/662.JPG
6146,"SHIVER (THE WOLVES OF MERCY FALLS, #1)",MAGGIE STIEFVATER,HISTORY,196,2009,4,545123267,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1409283154M/6068551.JPG
6147,"THE CUCKOO'S CALLING (CORMORAN STRIKE, #1)","ROBERT GALBRAITH, J.K. ROWLING",TRAVEL,148,2013,4,316206849,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1358716559M/16160797.JPG
6148,"CINDER (THE LUNAR CHRONICLES, #1)",MARISSA MEYER,SCIENCEFICTION,192,2012,4,312641893,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1470056948M/11235712.JPG
6149,THE CAT IN THE HAT,DR. SEUSS,SCIENCE,199,1957,4,679800034,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1468890477M/233093.JPG
6150,WONDER,R.J. PALACIO,YOUNGADULT,224,2012,4,375869026,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1309285027M/11387515.JPG
6151,EXTREMELY LOUD AND INCREDIBLY CLOSE,JONATHAN SAFRAN FOER,HISTORY,204,2005,4,618711651,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327879967M/4588.JPG
6152,A MIDSUMMER NIGHT'S DREAM,"WILLIAM SHAKESPEARE, BARBARA A. MOWAT, PAUL WERSTINE, CATHERINE BELSEY",CLASSIC,1479,1595,4,743477545,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327874534M/1622.JPG
6153,THE 7 HABITS OF HIGHLY EFFECTIVE PEOPLE: POWERFUL LESSONS IN PERSONAL CHANGE,STEPHEN R. COVEY,HISTORY,350,1989,4,743269519,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1421842784M/36072.JPG
6154,"MARKED (HOUSE OF NIGHT, #1)","P.C. CAST, KRISTIN CAST",YOUNGADULT,197,2007,4,312360266,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1317067002M/30183.JPG
6155,BRIDGE TO TERABITHIA,KATHERINE PATERSON,CLASSIC,225,1977,4,439366771,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327880087M/2839.JPG
6156,SHARP OBJECTS,GILLIAN FLYNN,ADVENTURE,236,2006,4,307341542,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1423241485M/66559.JPG
6157,MISERY,STEPHEN KING,HORROR,297,1987,4,450417395,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1270545451M/10614.JPG
6158,NUMBER THE STARS,LOIS LOWRY,YOUNGADULT,181,1989,4,440227534,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1370917812M/47281.JPG
6159,"INFERNO (ROBERT LANGDON, #4)",DAN BROWN,HISTORY,335,2013,4,385537859,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1397093185M/17212231.JPG
6160,WORLD WAR Z: AN ORAL HISTORY OF THE ZOMBIE WAR,MAX BROOKS,HISTORY,237,2006,4,307346609,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1386328204M/8908.JPG
6161,INTO THIN AIR: A PERSONAL ACCOUNT OF THE MOUNT EVEREST DISASTER,JON KRAKAUER,HORROR,201,1997,4,385494785,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1463384482M/1898.JPG
6162,THE HUSBAND'S SECRET,LIANE MORIARTY,CLASSIC,195,2013,4,399159347,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1460577225M/17802724.JPG
6163,SPEAK,LAURIE HALSE ANDERSON,SCIENCE,187,1999,4,679800034,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1310121762M/439288.JPG
6164,"THE GUNSLINGER (THE DARK TOWER, #1)",STEPHEN KING,CRIME,313,1982,4,452284694,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1375776480M/43615.JPG
6165,ALICE'S ADVENTURES IN WONDERLAND & THROUGH THE LOOKING-GLASS,"LEWIS CARROLL, JOHN TENNIEL, MARTIN GARDNER",SCIENCE,945,1865,4,451527747,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327872220M/24213.JPG
6166,DARK PLACES,GILLIAN FLYNN,PHILOSOPHY,231,2009,4,307341569,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1354988288M/5886881.JPG
6167,EAST OF EDEN,JOHN STEINBECK,CRIME,181,1952,4,142000655,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1441547516M/4406.JPG
6168,"FALLEN (FALLEN, #1)",LAUREN KATE,SCIENCEFICTION,197,2009,4,385738935,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1440619649M/6487308.JPG
6169,"ARTEMIS FOWL (ARTEMIS FOWL, #1)",EOIN COLFER,HISTORY,263,2001,4,786817879,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327945104M/249747.JPG
6170,"THE BOURNE IDENTITY (JASON BOURNE, #1)",ROBERT LUDLUM,PHILOSOPHY,243,1980,4,752864327,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1335860740M/7869.JPG
6171,TWILIGHT: THE COMPLETE ILLUSTRATED MOVIE COMPANION,MARK COTTA VAZ,HORROR,120,0,4,316043133,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1352539022M/3609760.JPG
6172,"THE CHRONICLES OF NARNIA (CHRONICLES OF NARNIA, #1-7)","C.S. LEWIS, PAULINE BAYNES",SCIENCEFICTION,370,1956,4,66238501,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1449868701M/11127.JPG
6173,"BARED TO YOU (CROSSFIRE, #1)",SYLVIA DAY,PHILOSOPHY,196,2012,4,425263908,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1477803272M/13572249.JPG
6174,"THE DEVIL IN THE WHITE CITY: MURDER, MAGIC, AND MADNESS AT THE FAIR THAT CHANGED AMERICA","ERIK LARSON, TONY GOLDWYN",YOUNGADULT,170,2003,4,739303406,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1312066724M/21996.JPG
6175,THE ART OF RACING IN THE RAIN,GARTH STEIN,PHILOSOPHY,190,2006,4,2254,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1377206302M/3153910.JPG
6176,READY PLAYER ONE,ERNEST CLINE,BIOGRAPHY,212,2011,4,679800034,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1500930947M/9969571.JPG
6177,"THE TITAN'S CURSE (PERCY JACKSON AND THE OLYMPIANS, #3)",RICK RIORDAN,SCIENCEFICTION,194,2007,4,141382899,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1361038385M/561456.JPG
6178,THE METAMORPHOSIS,"FRANZ KAFKA, STANLEY CORNGOLD",PHILOSOPHY,1416,1915,4,553213695,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1359061917M/485894.JPG
6179,ATONEMENT,IAN MCEWAN,PHILOSOPHY,255,2001,4,679800034,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1320449708M/6867.JPG
6180,"VAMPIRE ACADEMY (VAMPIRE ACADEMY, #1)",RICHELLE MEAD,PHILOSOPHY,232,2007,4,679800034,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1361098973M/345627.JPG
6181,"THE SILENCE OF THE LAMBS  (HANNIBAL LECTER, #2)",THOMAS HARRIS,TRAVEL,287,1988,4,99446782,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1390426249M/23807.JPG
6182,THE IMMORTAL LIFE OF HENRIETTA LACKS,REBECCA SKLOOT,CLASSIC,166,2010,4,330,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327878144M/6493208.JPG
6183,"ONE FOR THE MONEY (STEPHANIE PLUM, #1)",JANET EVANOVICH,HISTORY,209,1994,4,312362080,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1316730230M/6853.JPG
6184,"THE SELECTION (THE SELECTION, #1)",KIERA CASS,SCIENCE,193,2012,4,62059939,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1322103400M/10507293.JPG
6185,"INTERVIEW WITH THE VAMPIRE (THE VAMPIRE CHRONICLES, #1)",ANNE RICE,SCIENCEFICTION,289,1976,4,345476875,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1380631642M/43763.JPG
6186,A CHRISTMAS CAROL,CHARLES DICKENS,HORROR,2480,1843,4,1407,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1406512317M/5326.JPG
6187,"BEAUTIFUL DISASTER (BEAUTIFUL, #1)",JAMIE MCGUIRE,SCIENCEFICTION,185,2011,4,5882,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1358259032M/11505797.JPG
6188,"HUSH, HUSH (HUSH, HUSH, #1)",BECCA FITZPATRICK,BIOGRAPHY,191,2009,4,420,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1358261334M/6339664.JPG
6189,"THE LOST SYMBOL (ROBERT LANGDON, #3)",DAN BROWN,HORROR,308,2009,4,385504225,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1358274396M/6411961.JPG
6190,AND THEN THERE WERE NONE,AGATHA CHRISTIE,BIOGRAPHY,574,1939,4,312330871,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1391120695M/16299.JPG
6191,MARLEY AND ME: LIFE AND LOVE WITH THE WORLD'S WORST DOG,JOHN GROGAN,CLASSIC,219,2005,4,739461192,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1308858322M/12691.JPG
6192,"DEAD UNTIL DARK (SOOKIE STACKHOUSE, #1)",CHARLAINE HARRIS,BIOGRAPHY,209,2001,4,441008534,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1468560853M/301082.JPG
6193,FIGHT CLUB,CHUCK PALAHNIUK,YOUNGADULT,262,1996,4,393327345,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1357128997M/5759.JPG
6194,THE GUERNSEY LITERARY AND POTATO PEEL PIE SOCIETY,"MARY ANN SHAFFER, ANNIE BARROWS",HORROR,216,2008,4,385340990,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1351979318M/2728527.JPG
6195,"MOBY-DICK OR, THE WHALE","HERMAN MELVILLE, ANDREW DELBANCO, TOM QUIRK",BIOGRAPHY,1923,1851,4,142437247,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327940656M/153747.JPG
6196,OUTLIERS: THE STORY OF SUCCESS,MALCOLM GLADWELL,SCIENCEFICTION,220,2008,4,316017922,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1344266315M/3228917.JPG
6197,"THE NAME OF THE WIND (THE KINGKILLER CHRONICLE, #1)",PATRICK ROTHFUSS,CRIME,223,2007,4,679800034,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1472068073M/186074.JPG
6198,WATCHMEN,"ALAN MOORE, DAVE GIBBONS, JOHN HIGGINS",SCIENCE,190,1987,4,930289234,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1442239711M/472331.JPG
6199,WILD: FROM LOST TO FOUND ON THE PACIFIC CREST TRAIL,CHERYL STRAYED,PHILOSOPHY,201,2012,4,307592731,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1453189881M/12262741.JPG
6200,"THE LORD OF THE RINGS (THE LORD OF THE RINGS, #1-3)",J.R.R. TOLKIEN,ADVENTURE,480,1955,4,618640150,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1411114164M/33.JPG
6201,"A DANCE WITH DRAGONS (A SONG OF ICE AND FIRE, #5)",GEORGE R.R. MARTIN,ADVENTURE,215,2011,4,5406,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327885335M/10664113.JPG
6202,"UGLIES (UGLIES, #1)",SCOTT WESTERFELD,BIOGRAPHY,198,2005,4,689865384,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1443904172M/24770.JPG
6203,"THE OTHER BOLEYN GIRL (THE PLANTAGENET AND TUDOR NOVELS, #9)",PHILIPPA GREGORY,SCIENCE,211,2001,4,743227441,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1355932638M/37470.JPG
6204,THE NIGHT CIRCUS,ERIN MORGENSTERN,TRAVEL,219,2011,4,385534639,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1387124618M/9361589.JPG
6205,"CLOCKWORK ANGEL (THE INFERNAL DEVICES, #1)",CASSANDRA CLARE,CRIME,203,2010,4,589,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1454962884M/7171637.JPG
6206,"BEAUTIFUL CREATURES (CASTER CHRONICLES, #1)","KAMI GARCIA, MARGARET STOHL",HISTORY,219,2009,4,316042676,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327873282M/6304335.JPG
6207,IN COLD BLOOD,TRUMAN CAPOTE,SCIENCE,323,1965,4,679745580,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1424931136M/168642.JPG
6208,SIDDHARTHA,"HERMANN HESSE, HILDA ROSNER",SCIENCEFICTION,1072,1922,4,553208845,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1428715580M/52036.JPG
6209,THE BELL JAR,SYLVIA PLATH,ADVENTURE,346,1963,4,61148512,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1473890514M/6514.JPG
6210,CRIME AND PUNISHMENT,"FYODOR DOSTOYEVSKY, DAVID MCDUFF",HORROR,1814,1866,4,143058142,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1382846449M/7144.JPG
6211,IT,STEPHEN KING,ADVENTURE,107,1986,4,451169514,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1309376909M/18342.JPG
6212,"THE LAST OLYMPIAN (PERCY JACKSON AND THE OLYMPIANS, #5)",RICK RIORDAN,HORROR,187,2009,4,739380338,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327924597M/4502507.JPG
6213,THE SHACK,WILLIAM PAUL YOUNG,BIOGRAPHY,234,2007,4,964729237,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1344270232M/1812457.JPG
6214,A CLOCKWORK ORANGE,ANTHONY BURGESS,YOUNGADULT,383,1962,4,393312836,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1348339306M/227463.JPG
6215,ANNA KARENINA,"LEO TOLSTOY, LOUISE MAUDE, LEO TOLSTOJ, AYLMER MAUDE",HORROR,1592,1877,4,345803922,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1352422904M/15823480.JPG
6216,EMMA,"JANE AUSTEN, FIONA STAFFORD",ADVENTURE,1810,1815,4,141439580,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1373627931M/6969.JPG
6217,DIGITAL FORTRESS,DAN BROWN,HORROR,285,1998,4,552151696,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1360095966M/11125.JPG
6218,THE LAST SONG,NICHOLAS SPARKS,ADVENTURE,195,2008,4,446547565,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1286549186M/6400090.JPG
6219,THE STAND,"STEPHEN KING, BERNIE WRIGHTSON",CRIME,295,1978,4,385199570,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1213131305M/149267.JPG
6220,"AMERICAN GODS (AMERICAN GODS, #1)",NEIL GAIMAN,SCIENCE,296,2001,4,747263744,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1258417001M/4407.JPG
6221,"MATCHED (MATCHED, #1)",ALLY CONDIE,CRIME,184,2010,4,525423648,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1367706191M/7735333.JPG
6222,"A FEAST FOR CROWS (A SONG OF ICE AND FIRE, #4)",GEORGE R.R. MARTIN,CRIME,276,2005,4,679800034,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1429538615M/13497.JPG
6223,ELEANOR & PARK,RAINBOW ROWELL,CRIME,203,2013,4,1332,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1341952742M/15745753.JPG
6224,"THE LOST HERO (THE HEROES OF OLYMPUS, #1)",RICK RIORDAN,HISTORY,172,2010,4,679800034,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1464201003M/7736182.JPG
6225,THE STRANGER,"ALBERT CAMUS, MATTHEW    WARD",YOUNGADULT,775,1942,4,4590,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1349927872M/49552.JPG
6226,"THE RETURN OF THE KING (THE LORD OF THE RINGS, #3)",J.R.R. TOLKIEN,SCIENCE,570,1955,4,345339738,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1389977161M/18512.JPG
6227,GREAT EXPECTATIONS,CHARLES DICKENS,HORROR,1825,1860,4,192833596,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1327920219M/2623.JPG
6228,"THE BATTLE OF THE LABYRINTH (PERCY JACKSON AND THE OLYMPIANS, #4)",RICK RIORDAN,CRIME,192,2008,4,1632,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1443142158M/2120932.JPG
6229,"CHARLIE AND THE CHOCOLATE FACTORY (CHARLIE BUCKET, #1)","ROALD DAHL, QUENTIN BLAKE",SCIENCEFICTION,438,1964,4,142403881,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1309211401M/6310.JPG
6230,"SOMETHING BORROWED (DARCY & RACHEL, #1)",EMILY GIFFIN,YOUNGADULT,165,2004,4,679800034,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1305063535M/42156.JPG
6231,"THE TWO TOWERS (THE LORD OF THE RINGS, #2)",J.R.R. TOLKIEN,BIOGRAPHY,553,1954,4,618346260,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1298415523M/15241.JPG
6232,MACBETH,WILLIAM SHAKESPEARE,YOUNGADULT,1832,1606,4,743477103,HTTPS://IMAGES.GR-ASSETS.COM/BOOKS/1459795224M/8852.JPG
